D:\try\000152\1\2016_s2.tif,D:\try\000152\1\2016_dynamicWorld.tif,928
D:\try\000152\1\2019_s2.tif,D:\try\000152\1\2019_dynamicWorld.tif,0
D:\try\000152\1\2021_s2.tif,D:\try\000152\1\2021_dynamicWorld.tif,0
D:\try\000152\10\2016_s2.tif,D:\try\000152\10\2016_dynamicWorld.tif,0
D:\try\000152\10\2017_s2.tif,D:\try\000152\10\2017_dynamicWorld.tif,0
D:\try\000152\10\2020_s2.tif,D:\try\000152\10\2020_dynamicWorld.tif,27
D:\try\000152\11\2016_s2.tif,D:\try\000152\11\2016_dynamicWorld.tif,0
D:\try\000152\11\2017_s2.tif,D:\try\000152\11\2017_dynamicWorld.tif,0
D:\try\000152\11\2019_s2.tif,D:\try\000152\11\2019_dynamicWorld.tif,0
D:\try\000152\12\2016_s2.tif,D:\try\000152\12\2016_dynamicWorld.tif,0
D:\try\000152\12\2019_s2.tif,D:\try\000152\12\2019_dynamicWorld.tif,0
D:\try\000152\12\2020_s2.tif,D:\try\000152\12\2020_dynamicWorld.tif,0
D:\try\000152\13\2016_s2.tif,D:\try\000152\13\2016_dynamicWorld.tif,435
D:\try\000152\13\2018_s2.tif,D:\try\000152\13\2018_dynamicWorld.tif,486
D:\try\000152\13\2020_s2.tif,D:\try\000152\13\2020_dynamicWorld.tif,546
D:\try\000152\14\2016_s2.tif,D:\try\000152\14\2016_dynamicWorld.tif,0
D:\try\000152\14\2020_s2.tif,D:\try\000152\14\2020_dynamicWorld.tif,0
D:\try\000152\14\2021_s2.tif,D:\try\000152\14\2021_dynamicWorld.tif,0
D:\try\000152\15\2017_s2.tif,D:\try\000152\15\2017_dynamicWorld.tif,0
D:\try\000152\15\2019_s2.tif,D:\try\000152\15\2019_dynamicWorld.tif,0
D:\try\000152\15\2021_s2.tif,D:\try\000152\15\2021_dynamicWorld.tif,0
D:\try\000152\16\2016_s2.tif,D:\try\000152\16\2016_dynamicWorld.tif,799
D:\try\000152\16\2018_s2.tif,D:\try\000152\16\2018_dynamicWorld.tif,1269
D:\try\000152\16\2020_s2.tif,D:\try\000152\16\2020_dynamicWorld.tif,1584
D:\try\000152\17\2017_s2.tif,D:\try\000152\17\2017_dynamicWorld.tif,2172
D:\try\000152\17\2018_s2.tif,D:\try\000152\17\2018_dynamicWorld.tif,2404
D:\try\000152\17\2020_s2.tif,D:\try\000152\17\2020_dynamicWorld.tif,2540
D:\try\000152\18\2016_s2.tif,D:\try\000152\18\2016_dynamicWorld.tif,0
D:\try\000152\18\2017_s2.tif,D:\try\000152\18\2017_dynamicWorld.tif,0
D:\try\000152\18\2019_s2.tif,D:\try\000152\18\2019_dynamicWorld.tif,0
D:\try\000152\19\2017_s2.tif,D:\try\000152\19\2017_dynamicWorld.tif,0
D:\try\000152\19\2018_s2.tif,D:\try\000152\19\2018_dynamicWorld.tif,0
D:\try\000152\19\2021_s2.tif,D:\try\000152\19\2021_dynamicWorld.tif,0
D:\try\000152\2\2016_s2.tif,D:\try\000152\2\2016_dynamicWorld.tif,0
D:\try\000152\2\2017_s2.tif,D:\try\000152\2\2017_dynamicWorld.tif,0
D:\try\000152\2\2019_s2.tif,D:\try\000152\2\2019_dynamicWorld.tif,0
D:\try\000152\20\2016_s2.tif,D:\try\000152\20\2016_dynamicWorld.tif,2
D:\try\000152\20\2018_s2.tif,D:\try\000152\20\2018_dynamicWorld.tif,33
D:\try\000152\20\2021_s2.tif,D:\try\000152\20\2021_dynamicWorld.tif,21
D:\try\000152\21\2016_s2.tif,D:\try\000152\21\2016_dynamicWorld.tif,0
D:\try\000152\21\2017_s2.tif,D:\try\000152\21\2017_dynamicWorld.tif,0
D:\try\000152\21\2019_s2.tif,D:\try\000152\21\2019_dynamicWorld.tif,0
D:\try\000152\22\2017_s2.tif,D:\try\000152\22\2017_dynamicWorld.tif,0
D:\try\000152\22\2018_s2.tif,D:\try\000152\22\2018_dynamicWorld.tif,0
D:\try\000152\22\2019_s2.tif,D:\try\000152\22\2019_dynamicWorld.tif,0
D:\try\000152\23\2017_s2.tif,D:\try\000152\23\2017_dynamicWorld.tif,0
D:\try\000152\23\2018_s2.tif,D:\try\000152\23\2018_dynamicWorld.tif,0
D:\try\000152\23\2019_s2.tif,D:\try\000152\23\2019_dynamicWorld.tif,0
D:\try\000152\24\2016_s2.tif,D:\try\000152\24\2016_dynamicWorld.tif,0
D:\try\000152\24\2019_s2.tif,D:\try\000152\24\2019_dynamicWorld.tif,0
D:\try\000152\24\2020_s2.tif,D:\try\000152\24\2020_dynamicWorld.tif,0
D:\try\000152\25\2019_s2.tif,D:\try\000152\25\2019_dynamicWorld.tif,0
D:\try\000152\25\2020_s2.tif,D:\try\000152\25\2020_dynamicWorld.tif,0
D:\try\000152\25\2021_s2.tif,D:\try\000152\25\2021_dynamicWorld.tif,0
D:\try\000152\26\2016_s2.tif,D:\try\000152\26\2016_dynamicWorld.tif,0
D:\try\000152\26\2017_s2.tif,D:\try\000152\26\2017_dynamicWorld.tif,0
D:\try\000152\26\2021_s2.tif,D:\try\000152\26\2021_dynamicWorld.tif,0
D:\try\000152\27\2016_s2.tif,D:\try\000152\27\2016_dynamicWorld.tif,0
D:\try\000152\27\2020_s2.tif,D:\try\000152\27\2020_dynamicWorld.tif,0
D:\try\000152\27\2021_s2.tif,D:\try\000152\27\2021_dynamicWorld.tif,0
D:\try\000152\28\2016_s2.tif,D:\try\000152\28\2016_dynamicWorld.tif,0
D:\try\000152\28\2017_s2.tif,D:\try\000152\28\2017_dynamicWorld.tif,0
D:\try\000152\28\2021_s2.tif,D:\try\000152\28\2021_dynamicWorld.tif,0
D:\try\000152\29\2017_s2.tif,D:\try\000152\29\2017_dynamicWorld.tif,0
D:\try\000152\29\2020_s2.tif,D:\try\000152\29\2020_dynamicWorld.tif,0
D:\try\000152\29\2021_s2.tif,D:\try\000152\29\2021_dynamicWorld.tif,0
D:\try\000152\3\2016_s2.tif,D:\try\000152\3\2016_dynamicWorld.tif,583
D:\try\000152\3\2019_s2.tif,D:\try\000152\3\2019_dynamicWorld.tif,0
D:\try\000152\3\2020_s2.tif,D:\try\000152\3\2020_dynamicWorld.tif,0
D:\try\000152\30\2016_s2.tif,D:\try\000152\30\2016_dynamicWorld.tif,0
D:\try\000152\30\2017_s2.tif,D:\try\000152\30\2017_dynamicWorld.tif,0
D:\try\000152\30\2020_s2.tif,D:\try\000152\30\2020_dynamicWorld.tif,0
D:\try\000152\31\2016_s2.tif,D:\try\000152\31\2016_dynamicWorld.tif,0
D:\try\000152\31\2017_s2.tif,D:\try\000152\31\2017_dynamicWorld.tif,0
D:\try\000152\31\2021_s2.tif,D:\try\000152\31\2021_dynamicWorld.tif,0
D:\try\000152\32\2016_s2.tif,D:\try\000152\32\2016_dynamicWorld.tif,0
D:\try\000152\32\2020_s2.tif,D:\try\000152\32\2020_dynamicWorld.tif,0
D:\try\000152\32\2021_s2.tif,D:\try\000152\32\2021_dynamicWorld.tif,0
D:\try\000152\33\2016_s2.tif,D:\try\000152\33\2016_dynamicWorld.tif,0
D:\try\000152\33\2018_s2.tif,D:\try\000152\33\2018_dynamicWorld.tif,0
D:\try\000152\33\2021_s2.tif,D:\try\000152\33\2021_dynamicWorld.tif,0
D:\try\000152\34\2018_s2.tif,D:\try\000152\34\2018_dynamicWorld.tif,0
D:\try\000152\34\2019_s2.tif,D:\try\000152\34\2019_dynamicWorld.tif,0
D:\try\000152\34\2021_s2.tif,D:\try\000152\34\2021_dynamicWorld.tif,0
D:\try\000152\35\2016_s2.tif,D:\try\000152\35\2016_dynamicWorld.tif,0
D:\try\000152\35\2017_s2.tif,D:\try\000152\35\2017_dynamicWorld.tif,0
D:\try\000152\35\2021_s2.tif,D:\try\000152\35\2021_dynamicWorld.tif,0
D:\try\000152\36\2018_s2.tif,D:\try\000152\36\2018_dynamicWorld.tif,0
D:\try\000152\36\2020_s2.tif,D:\try\000152\36\2020_dynamicWorld.tif,0
D:\try\000152\36\2021_s2.tif,D:\try\000152\36\2021_dynamicWorld.tif,0
D:\try\000152\37\2018_s2.tif,D:\try\000152\37\2018_dynamicWorld.tif,0
D:\try\000152\37\2019_s2.tif,D:\try\000152\37\2019_dynamicWorld.tif,0
D:\try\000152\37\2020_s2.tif,D:\try\000152\37\2020_dynamicWorld.tif,0
D:\try\000152\38\2017_s2.tif,D:\try\000152\38\2017_dynamicWorld.tif,0
D:\try\000152\38\2019_s2.tif,D:\try\000152\38\2019_dynamicWorld.tif,0
D:\try\000152\38\2021_s2.tif,D:\try\000152\38\2021_dynamicWorld.tif,0
D:\try\000152\39\2018_s2.tif,D:\try\000152\39\2018_dynamicWorld.tif,0
D:\try\000152\39\2020_s2.tif,D:\try\000152\39\2020_dynamicWorld.tif,0
D:\try\000152\39\2021_s2.tif,D:\try\000152\39\2021_dynamicWorld.tif,0
D:\try\000152\4\2016_s2.tif,D:\try\000152\4\2016_dynamicWorld.tif,0
D:\try\000152\4\2018_s2.tif,D:\try\000152\4\2018_dynamicWorld.tif,0
D:\try\000152\4\2019_s2.tif,D:\try\000152\4\2019_dynamicWorld.tif,0
D:\try\000152\40\2016_s2.tif,D:\try\000152\40\2016_dynamicWorld.tif,0
D:\try\000152\40\2018_s2.tif,D:\try\000152\40\2018_dynamicWorld.tif,0
D:\try\000152\40\2020_s2.tif,D:\try\000152\40\2020_dynamicWorld.tif,0
D:\try\000152\41\2016_s2.tif,D:\try\000152\41\2016_dynamicWorld.tif,3270
D:\try\000152\41\2018_s2.tif,D:\try\000152\41\2018_dynamicWorld.tif,3805
D:\try\000152\41\2019_s2.tif,D:\try\000152\41\2019_dynamicWorld.tif,4040
D:\try\000152\42\2017_s2.tif,D:\try\000152\42\2017_dynamicWorld.tif,0
D:\try\000152\42\2019_s2.tif,D:\try\000152\42\2019_dynamicWorld.tif,0
D:\try\000152\42\2021_s2.tif,D:\try\000152\42\2021_dynamicWorld.tif,0
D:\try\000152\43\2016_s2.tif,D:\try\000152\43\2016_dynamicWorld.tif,457
D:\try\000152\43\2018_s2.tif,D:\try\000152\43\2018_dynamicWorld.tif,369
D:\try\000152\43\2021_s2.tif,D:\try\000152\43\2021_dynamicWorld.tif,183
D:\try\000152\44\2019_s2.tif,D:\try\000152\44\2019_dynamicWorld.tif,0
D:\try\000152\44\2020_s2.tif,D:\try\000152\44\2020_dynamicWorld.tif,0
D:\try\000152\44\2021_s2.tif,D:\try\000152\44\2021_dynamicWorld.tif,0
D:\try\000152\45\2016_s2.tif,D:\try\000152\45\2016_dynamicWorld.tif,0
D:\try\000152\45\2019_s2.tif,D:\try\000152\45\2019_dynamicWorld.tif,0
D:\try\000152\45\2020_s2.tif,D:\try\000152\45\2020_dynamicWorld.tif,0
D:\try\000152\46\2016_s2.tif,D:\try\000152\46\2016_dynamicWorld.tif,190
D:\try\000152\46\2018_s2.tif,D:\try\000152\46\2018_dynamicWorld.tif,168
D:\try\000152\46\2020_s2.tif,D:\try\000152\46\2020_dynamicWorld.tif,205
D:\try\000152\47\2018_s2.tif,D:\try\000152\47\2018_dynamicWorld.tif,0
D:\try\000152\47\2019_s2.tif,D:\try\000152\47\2019_dynamicWorld.tif,0
D:\try\000152\47\2021_s2.tif,D:\try\000152\47\2021_dynamicWorld.tif,0
D:\try\000152\48\2016_s2.tif,D:\try\000152\48\2016_dynamicWorld.tif,0
D:\try\000152\48\2017_s2.tif,D:\try\000152\48\2017_dynamicWorld.tif,0
D:\try\000152\48\2018_s2.tif,D:\try\000152\48\2018_dynamicWorld.tif,0
D:\try\000152\49\2016_s2.tif,D:\try\000152\49\2016_dynamicWorld.tif,0
D:\try\000152\49\2020_s2.tif,D:\try\000152\49\2020_dynamicWorld.tif,0
D:\try\000152\49\2021_s2.tif,D:\try\000152\49\2021_dynamicWorld.tif,0
D:\try\000152\5\2017_s2.tif,D:\try\000152\5\2017_dynamicWorld.tif,0
D:\try\000152\5\2020_s2.tif,D:\try\000152\5\2020_dynamicWorld.tif,0
D:\try\000152\5\2021_s2.tif,D:\try\000152\5\2021_dynamicWorld.tif,0
D:\try\000152\50\2016_s2.tif,D:\try\000152\50\2016_dynamicWorld.tif,3662
D:\try\000152\50\2020_s2.tif,D:\try\000152\50\2020_dynamicWorld.tif,3746
D:\try\000152\50\2021_s2.tif,D:\try\000152\50\2021_dynamicWorld.tif,3787
D:\try\000152\51\2017_s2.tif,D:\try\000152\51\2017_dynamicWorld.tif,0
D:\try\000152\51\2019_s2.tif,D:\try\000152\51\2019_dynamicWorld.tif,0
D:\try\000152\51\2020_s2.tif,D:\try\000152\51\2020_dynamicWorld.tif,0
D:\try\000152\52\2016_s2.tif,D:\try\000152\52\2016_dynamicWorld.tif,0
D:\try\000152\52\2017_s2.tif,D:\try\000152\52\2017_dynamicWorld.tif,0
D:\try\000152\6\2019_s2.tif,D:\try\000152\6\2019_dynamicWorld.tif,578
D:\try\000152\6\2020_s2.tif,D:\try\000152\6\2020_dynamicWorld.tif,646
D:\try\000152\6\2021_s2.tif,D:\try\000152\6\2021_dynamicWorld.tif,606
D:\try\000152\7\2018_s2.tif,D:\try\000152\7\2018_dynamicWorld.tif,0
D:\try\000152\7\2019_s2.tif,D:\try\000152\7\2019_dynamicWorld.tif,0
D:\try\000152\7\2020_s2.tif,D:\try\000152\7\2020_dynamicWorld.tif,0
D:\try\000152\8\2016_s2.tif,D:\try\000152\8\2016_dynamicWorld.tif,0
D:\try\000152\8\2018_s2.tif,D:\try\000152\8\2018_dynamicWorld.tif,0
D:\try\000152\8\2021_s2.tif,D:\try\000152\8\2021_dynamicWorld.tif,0
D:\try\000152\9\2016_s2.tif,D:\try\000152\9\2016_dynamicWorld.tif,0
D:\try\000152\9\2020_s2.tif,D:\try\000152\9\2020_dynamicWorld.tif,0
D:\try\000152\9\2021_s2.tif,D:\try\000152\9\2021_dynamicWorld.tif,0
D:\try\000190\0\2017_s2.tif,D:\try\000190\0\2017_dynamicWorld.tif,0
D:\try\000190\0\2019_s2.tif,D:\try\000190\0\2019_dynamicWorld.tif,0
D:\try\000190\0\2020_s2.tif,D:\try\000190\0\2020_dynamicWorld.tif,0
D:\try\000190\1\2016_s2.tif,D:\try\000190\1\2016_dynamicWorld.tif,1683
D:\try\000190\1\2018_s2.tif,D:\try\000190\1\2018_dynamicWorld.tif,0
D:\try\000190\1\2020_s2.tif,D:\try\000190\1\2020_dynamicWorld.tif,292
D:\try\000190\10\2017_s2.tif,D:\try\000190\10\2017_dynamicWorld.tif,0
D:\try\000190\10\2019_s2.tif,D:\try\000190\10\2019_dynamicWorld.tif,0
D:\try\000190\10\2021_s2.tif,D:\try\000190\10\2021_dynamicWorld.tif,0
D:\try\000190\11\2016_s2.tif,D:\try\000190\11\2016_dynamicWorld.tif,0
D:\try\000190\11\2017_s2.tif,D:\try\000190\11\2017_dynamicWorld.tif,0
D:\try\000190\11\2019_s2.tif,D:\try\000190\11\2019_dynamicWorld.tif,0
D:\try\000190\12\2017_s2.tif,D:\try\000190\12\2017_dynamicWorld.tif,0
D:\try\000190\12\2020_s2.tif,D:\try\000190\12\2020_dynamicWorld.tif,0
D:\try\000190\12\2021_s2.tif,D:\try\000190\12\2021_dynamicWorld.tif,0
D:\try\000190\13\2017_s2.tif,D:\try\000190\13\2017_dynamicWorld.tif,0
D:\try\000190\13\2020_s2.tif,D:\try\000190\13\2020_dynamicWorld.tif,0
D:\try\000190\13\2021_s2.tif,D:\try\000190\13\2021_dynamicWorld.tif,0
D:\try\000190\14\2016_s2.tif,D:\try\000190\14\2016_dynamicWorld.tif,0
D:\try\000190\14\2018_s2.tif,D:\try\000190\14\2018_dynamicWorld.tif,0
D:\try\000190\14\2020_s2.tif,D:\try\000190\14\2020_dynamicWorld.tif,0
D:\try\000190\15\2016_s2.tif,D:\try\000190\15\2016_dynamicWorld.tif,0
D:\try\000190\15\2017_s2.tif,D:\try\000190\15\2017_dynamicWorld.tif,0
D:\try\000190\15\2021_s2.tif,D:\try\000190\15\2021_dynamicWorld.tif,0
D:\try\000190\16\2016_s2.tif,D:\try\000190\16\2016_dynamicWorld.tif,0
D:\try\000190\16\2017_s2.tif,D:\try\000190\16\2017_dynamicWorld.tif,0
D:\try\000190\16\2019_s2.tif,D:\try\000190\16\2019_dynamicWorld.tif,0
D:\try\000190\17\2017_s2.tif,D:\try\000190\17\2017_dynamicWorld.tif,0
D:\try\000190\17\2018_s2.tif,D:\try\000190\17\2018_dynamicWorld.tif,0
D:\try\000190\17\2019_s2.tif,D:\try\000190\17\2019_dynamicWorld.tif,0
D:\try\000190\18\2016_s2.tif,D:\try\000190\18\2016_dynamicWorld.tif,0
D:\try\000190\18\2018_s2.tif,D:\try\000190\18\2018_dynamicWorld.tif,0
D:\try\000190\18\2020_s2.tif,D:\try\000190\18\2020_dynamicWorld.tif,0
D:\try\000190\19\2018_s2.tif,D:\try\000190\19\2018_dynamicWorld.tif,0
D:\try\000190\19\2019_s2.tif,D:\try\000190\19\2019_dynamicWorld.tif,0
D:\try\000190\19\2020_s2.tif,D:\try\000190\19\2020_dynamicWorld.tif,0
D:\try\000190\2\2017_s2.tif,D:\try\000190\2\2017_dynamicWorld.tif,0
D:\try\000190\2\2018_s2.tif,D:\try\000190\2\2018_dynamicWorld.tif,0
D:\try\000190\2\2019_s2.tif,D:\try\000190\2\2019_dynamicWorld.tif,0
D:\try\000190\20\2018_s2.tif,D:\try\000190\20\2018_dynamicWorld.tif,0
D:\try\000190\20\2020_s2.tif,D:\try\000190\20\2020_dynamicWorld.tif,0
D:\try\000190\20\2021_s2.tif,D:\try\000190\20\2021_dynamicWorld.tif,0
D:\try\000190\21\2018_s2.tif,D:\try\000190\21\2018_dynamicWorld.tif,0
D:\try\000190\21\2019_s2.tif,D:\try\000190\21\2019_dynamicWorld.tif,0
D:\try\000190\21\2021_s2.tif,D:\try\000190\21\2021_dynamicWorld.tif,0
D:\try\000190\22\2017_s2.tif,D:\try\000190\22\2017_dynamicWorld.tif,0
D:\try\000190\22\2018_s2.tif,D:\try\000190\22\2018_dynamicWorld.tif,0
D:\try\000190\22\2021_s2.tif,D:\try\000190\22\2021_dynamicWorld.tif,0
D:\try\000190\23\2018_s2.tif,D:\try\000190\23\2018_dynamicWorld.tif,0
D:\try\000190\23\2020_s2.tif,D:\try\000190\23\2020_dynamicWorld.tif,0
D:\try\000190\23\2021_s2.tif,D:\try\000190\23\2021_dynamicWorld.tif,0
D:\try\000190\24\2016_s2.tif,D:\try\000190\24\2016_dynamicWorld.tif,0
D:\try\000190\24\2018_s2.tif,D:\try\000190\24\2018_dynamicWorld.tif,0
D:\try\000190\24\2021_s2.tif,D:\try\000190\24\2021_dynamicWorld.tif,0
D:\try\000190\25\2016_s2.tif,D:\try\000190\25\2016_dynamicWorld.tif,3235
D:\try\000190\25\2017_s2.tif,D:\try\000190\25\2017_dynamicWorld.tif,3066
D:\try\000190\25\2018_s2.tif,D:\try\000190\25\2018_dynamicWorld.tif,3351
D:\try\000190\26\2016_s2.tif,D:\try\000190\26\2016_dynamicWorld.tif,0
D:\try\000190\26\2019_s2.tif,D:\try\000190\26\2019_dynamicWorld.tif,0
D:\try\000190\26\2021_s2.tif,D:\try\000190\26\2021_dynamicWorld.tif,0
D:\try\000190\27\2018_s2.tif,D:\try\000190\27\2018_dynamicWorld.tif,2663
D:\try\000190\27\2019_s2.tif,D:\try\000190\27\2019_dynamicWorld.tif,2569
D:\try\000190\27\2020_s2.tif,D:\try\000190\27\2020_dynamicWorld.tif,2605
D:\try\000190\28\2018_s2.tif,D:\try\000190\28\2018_dynamicWorld.tif,0
D:\try\000190\28\2019_s2.tif,D:\try\000190\28\2019_dynamicWorld.tif,0
D:\try\000190\28\2020_s2.tif,D:\try\000190\28\2020_dynamicWorld.tif,0
D:\try\000190\29\2017_s2.tif,D:\try\000190\29\2017_dynamicWorld.tif,0
D:\try\000190\29\2019_s2.tif,D:\try\000190\29\2019_dynamicWorld.tif,0
D:\try\000190\29\2021_s2.tif,D:\try\000190\29\2021_dynamicWorld.tif,0
D:\try\000190\3\2018_s2.tif,D:\try\000190\3\2018_dynamicWorld.tif,0
D:\try\000190\3\2020_s2.tif,D:\try\000190\3\2020_dynamicWorld.tif,0
D:\try\000190\3\2021_s2.tif,D:\try\000190\3\2021_dynamicWorld.tif,0
D:\try\000190\30\2016_s2.tif,D:\try\000190\30\2016_dynamicWorld.tif,4201
D:\try\000190\30\2019_s2.tif,D:\try\000190\30\2019_dynamicWorld.tif,0
D:\try\000190\30\2020_s2.tif,D:\try\000190\30\2020_dynamicWorld.tif,0
D:\try\000190\31\2016_s2.tif,D:\try\000190\31\2016_dynamicWorld.tif,0
D:\try\000190\31\2017_s2.tif,D:\try\000190\31\2017_dynamicWorld.tif,0
D:\try\000190\31\2021_s2.tif,D:\try\000190\31\2021_dynamicWorld.tif,0
D:\try\000190\32\2016_s2.tif,D:\try\000190\32\2016_dynamicWorld.tif,0
D:\try\000190\32\2017_s2.tif,D:\try\000190\32\2017_dynamicWorld.tif,0
D:\try\000190\32\2020_s2.tif,D:\try\000190\32\2020_dynamicWorld.tif,0
D:\try\000190\33\2016_s2.tif,D:\try\000190\33\2016_dynamicWorld.tif,262
D:\try\000190\33\2019_s2.tif,D:\try\000190\33\2019_dynamicWorld.tif,441
D:\try\000190\33\2021_s2.tif,D:\try\000190\33\2021_dynamicWorld.tif,372
D:\try\000190\34\2016_s2.tif,D:\try\000190\34\2016_dynamicWorld.tif,0
D:\try\000190\34\2019_s2.tif,D:\try\000190\34\2019_dynamicWorld.tif,0
D:\try\000190\34\2020_s2.tif,D:\try\000190\34\2020_dynamicWorld.tif,0
D:\try\000190\35\2018_s2.tif,D:\try\000190\35\2018_dynamicWorld.tif,0
D:\try\000190\35\2019_s2.tif,D:\try\000190\35\2019_dynamicWorld.tif,0
D:\try\000190\35\2020_s2.tif,D:\try\000190\35\2020_dynamicWorld.tif,0
D:\try\000190\36\2016_s2.tif,D:\try\000190\36\2016_dynamicWorld.tif,15
D:\try\000190\36\2018_s2.tif,D:\try\000190\36\2018_dynamicWorld.tif,3
D:\try\000190\36\2019_s2.tif,D:\try\000190\36\2019_dynamicWorld.tif,0
D:\try\000190\37\2017_s2.tif,D:\try\000190\37\2017_dynamicWorld.tif,0
D:\try\000190\37\2018_s2.tif,D:\try\000190\37\2018_dynamicWorld.tif,0
D:\try\000190\37\2019_s2.tif,D:\try\000190\37\2019_dynamicWorld.tif,0
D:\try\000190\38\2016_s2.tif,D:\try\000190\38\2016_dynamicWorld.tif,0
D:\try\000190\38\2018_s2.tif,D:\try\000190\38\2018_dynamicWorld.tif,0
D:\try\000190\38\2019_s2.tif,D:\try\000190\38\2019_dynamicWorld.tif,0
D:\try\000190\39\2017_s2.tif,D:\try\000190\39\2017_dynamicWorld.tif,0
D:\try\000190\39\2018_s2.tif,D:\try\000190\39\2018_dynamicWorld.tif,0
D:\try\000190\39\2020_s2.tif,D:\try\000190\39\2020_dynamicWorld.tif,0
D:\try\000190\4\2017_s2.tif,D:\try\000190\4\2017_dynamicWorld.tif,233
D:\try\000190\4\2019_s2.tif,D:\try\000190\4\2019_dynamicWorld.tif,261
D:\try\000190\4\2020_s2.tif,D:\try\000190\4\2020_dynamicWorld.tif,355
D:\try\000190\40\2016_s2.tif,D:\try\000190\40\2016_dynamicWorld.tif,0
D:\try\000190\40\2020_s2.tif,D:\try\000190\40\2020_dynamicWorld.tif,0
D:\try\000190\40\2021_s2.tif,D:\try\000190\40\2021_dynamicWorld.tif,0
D:\try\000190\41\2016_s2.tif,D:\try\000190\41\2016_dynamicWorld.tif,0
D:\try\000190\41\2017_s2.tif,D:\try\000190\41\2017_dynamicWorld.tif,0
D:\try\000190\41\2020_s2.tif,D:\try\000190\41\2020_dynamicWorld.tif,0
D:\try\000190\42\2018_s2.tif,D:\try\000190\42\2018_dynamicWorld.tif,0
D:\try\000190\42\2020_s2.tif,D:\try\000190\42\2020_dynamicWorld.tif,0
D:\try\000190\42\2021_s2.tif,D:\try\000190\42\2021_dynamicWorld.tif,0
D:\try\000190\43\2016_s2.tif,D:\try\000190\43\2016_dynamicWorld.tif,0
D:\try\000190\43\2018_s2.tif,D:\try\000190\43\2018_dynamicWorld.tif,0
D:\try\000190\43\2019_s2.tif,D:\try\000190\43\2019_dynamicWorld.tif,0
D:\try\000190\44\2016_s2.tif,D:\try\000190\44\2016_dynamicWorld.tif,0
D:\try\000190\44\2018_s2.tif,D:\try\000190\44\2018_dynamicWorld.tif,0
D:\try\000190\44\2021_s2.tif,D:\try\000190\44\2021_dynamicWorld.tif,0
D:\try\000190\45\2016_s2.tif,D:\try\000190\45\2016_dynamicWorld.tif,0
D:\try\000190\45\2018_s2.tif,D:\try\000190\45\2018_dynamicWorld.tif,0
D:\try\000190\45\2021_s2.tif,D:\try\000190\45\2021_dynamicWorld.tif,0
D:\try\000190\46\2017_s2.tif,D:\try\000190\46\2017_dynamicWorld.tif,0
D:\try\000190\46\2018_s2.tif,D:\try\000190\46\2018_dynamicWorld.tif,0
D:\try\000190\46\2020_s2.tif,D:\try\000190\46\2020_dynamicWorld.tif,0
D:\try\000190\47\2016_s2.tif,D:\try\000190\47\2016_dynamicWorld.tif,0
D:\try\000190\47\2019_s2.tif,D:\try\000190\47\2019_dynamicWorld.tif,0
D:\try\000190\47\2020_s2.tif,D:\try\000190\47\2020_dynamicWorld.tif,0
D:\try\000190\48\2016_s2.tif,D:\try\000190\48\2016_dynamicWorld.tif,0
D:\try\000190\48\2017_s2.tif,D:\try\000190\48\2017_dynamicWorld.tif,0
D:\try\000190\48\2018_s2.tif,D:\try\000190\48\2018_dynamicWorld.tif,0
D:\try\000190\49\2017_s2.tif,D:\try\000190\49\2017_dynamicWorld.tif,0
D:\try\000190\49\2019_s2.tif,D:\try\000190\49\2019_dynamicWorld.tif,0
D:\try\000190\49\2020_s2.tif,D:\try\000190\49\2020_dynamicWorld.tif,0
D:\try\000190\5\2016_s2.tif,D:\try\000190\5\2016_dynamicWorld.tif,163
D:\try\000190\5\2019_s2.tif,D:\try\000190\5\2019_dynamicWorld.tif,148
D:\try\000190\5\2020_s2.tif,D:\try\000190\5\2020_dynamicWorld.tif,225
D:\try\000190\50\2017_s2.tif,D:\try\000190\50\2017_dynamicWorld.tif,0
D:\try\000190\50\2018_s2.tif,D:\try\000190\50\2018_dynamicWorld.tif,0
D:\try\000190\50\2021_s2.tif,D:\try\000190\50\2021_dynamicWorld.tif,0
D:\try\000190\51\2017_s2.tif,D:\try\000190\51\2017_dynamicWorld.tif,0
D:\try\000190\51\2019_s2.tif,D:\try\000190\51\2019_dynamicWorld.tif,0
D:\try\000190\51\2020_s2.tif,D:\try\000190\51\2020_dynamicWorld.tif,0
D:\try\000190\52\2016_s2.tif,D:\try\000190\52\2016_dynamicWorld.tif,0
D:\try\000190\52\2017_s2.tif,D:\try\000190\52\2017_dynamicWorld.tif,0
D:\try\000190\52\2020_s2.tif,D:\try\000190\52\2020_dynamicWorld.tif,0
D:\try\000190\53\2016_s2.tif,D:\try\000190\53\2016_dynamicWorld.tif,609
D:\try\000190\53\2019_s2.tif,D:\try\000190\53\2019_dynamicWorld.tif,287
D:\try\000190\6\2016_s2.tif,D:\try\000190\6\2016_dynamicWorld.tif,0
D:\try\000190\6\2019_s2.tif,D:\try\000190\6\2019_dynamicWorld.tif,0
D:\try\000190\6\2020_s2.tif,D:\try\000190\6\2020_dynamicWorld.tif,0
D:\try\000190\7\2016_s2.tif,D:\try\000190\7\2016_dynamicWorld.tif,0
D:\try\000190\7\2018_s2.tif,D:\try\000190\7\2018_dynamicWorld.tif,0
D:\try\000190\7\2020_s2.tif,D:\try\000190\7\2020_dynamicWorld.tif,0
